"","qID","sID","final_choice","tNo","cID","rating","terminate"
"5149",5,61,0,2,1,-3,0
"5150",5,61,0,3,1,-3,0
"5151",5,61,0,4,1,-3,-1
"5152",5,62,1,1,1,-3,0
"5153",5,62,1,2,4,2,0
"5154",5,62,1,3,1,-2,0
"5155",5,62,1,4,2,-3,0
"5156",5,62,1,5,5,1,0
"5157",5,62,1,6,3,0,0
"5158",5,62,1,7,4,3,1
"5159",5,63,0,1,4,2,0
"5160",5,63,0,2,1,-3,0
"5161",5,63,0,3,4,3,0
"5162",5,63,0,4,2,-3,-1
"5163",5,64,1,1,4,2,0
"5164",5,64,1,2,1,-2,0
"5165",5,64,1,3,4,2,0
"5166",5,64,1,4,4,3,1
"5167",5,65,0,1,2,-3,0
"5168",5,65,0,2,1,-2,0
"5169",5,65,0,3,2,-1,0
"5170",5,65,0,4,3,0,-1
"5171",5,66,0,1,1,-1,0
"5172",5,66,0,2,4,2,0
"5173",5,66,0,3,2,-2,0
"5174",5,66,0,4,4,2,0
"5175",5,66,0,5,5,2,-1
"5176",5,67,0,1,1,-3,0
"5177",5,67,0,2,1,-3,0
"5178",5,67,0,3,4,2,0
"5179",5,67,0,4,5,2,0
"5180",5,67,0,5,1,-3,0
"5181",5,67,0,6,1,-3,-1
"5182",5,68,0,1,3,0,0
"5183",5,68,0,2,2,-3,0
"5184",5,68,0,3,1,-3,0
"5185",5,68,0,4,5,3,0
"5186",5,68,0,5,4,3,-1
"5187",5,69,0,1,2,-3,0
"5188",5,69,0,2,2,-3,0
"5189",5,69,0,3,2,-1,0
"5190",5,69,0,4,1,-3,-1
"5191",5,70,0,1,2,-3,0
"5192",5,70,0,2,1,-3,0
"5193",5,70,0,3,1,-3,0
"5194",5,70,0,4,1,-3,0
"5195",5,70,0,5,1,-3,-1
"5196",5,71,0,1,5,2,0
"5197",5,71,0,2,1,-2,0
"5198",5,71,0,3,5,3,0
"5199",5,71,0,4,1,-2,-1
"5200",5,72,0,1,5,3,0
"5201",5,72,0,2,3,0,0
"5202",5,72,0,3,3,0,0
"5203",5,72,0,4,1,-3,-1
"5204",5,73,0,1,1,-2,0
"5205",5,73,0,2,5,2,0
"5206",5,73,0,3,1,-1,0
"5207",5,73,0,4,5,1,0
"5208",5,73,0,5,5,1,0
"5209",5,73,0,6,1,-3,0
"5210",5,73,0,7,1,-3,-1
"5211",5,74,0,1,4,3,0
"5212",5,74,0,2,1,-3,0
"5213",5,74,0,3,1,-3,0
"5214",5,74,0,4,2,-3,0
"5215",5,74,0,5,2,-3,0
"5216",5,74,0,6,1,-3,0
"5217",5,74,0,7,2,-3,0
"5218",5,74,0,8,2,-3,-1
"5219",5,75,0,1,1,-2,0
"5220",5,75,0,2,5,1,0
"5221",5,75,0,3,1,-3,0
"5222",5,75,0,4,1,-2,0
"5223",5,75,0,5,5,1,0
"5224",5,75,0,6,5,2,0
"5225",5,75,0,7,1,-1,0
"5226",5,75,0,8,1,-2,0
"5227",5,75,0,9,2,-1,0
"5228",5,75,0,10,1,-2,-1
"5229",5,76,1,1,4,2,0
"5230",5,76,1,2,4,3,0
"5231",5,76,1,3,4,3,0
"5232",5,76,1,4,4,3,0
"5233",5,76,1,5,1,-3,0
"5234",5,76,1,6,1,-1,0
"5235",5,76,1,7,1,-2,1
"5236",5,77,1,1,1,-3,0
"5237",5,77,1,2,4,2,0
"5238",5,77,1,3,4,2,0
"5239",5,77,1,4,2,-2,0
"5240",5,77,1,5,4,3,1
"5241",5,78,0,1,1,-3,0
"5242",5,78,0,2,2,-3,0
"5243",5,78,0,3,2,-3,0
"5244",5,78,0,4,1,-3,-1
"5245",5,79,1,1,4,3,0
"5246",5,79,1,2,4,2,0
"5247",5,79,1,3,5,2,0
"5248",5,79,1,4,5,3,0
"5249",5,79,1,5,5,3,0
"5250",5,79,1,6,5,3,0
"5251",5,79,1,7,4,3,1
"5252",5,80,0,1,4,3,0
"5253",5,80,0,2,1,-1,0
"5254",5,80,0,3,4,1,0
"5255",5,80,0,4,4,3,-1
"5256",5,81,0,1,1,-3,0
"5257",5,81,0,2,1,-3,0
"5258",5,81,0,3,4,1,0
"5259",5,81,0,4,4,1,0
"5260",5,81,0,5,1,-3,-1
"5261",5,82,0,1,1,-3,0
"5262",5,82,0,2,2,-3,0
"5263",5,82,0,3,2,-3,0
"5264",5,82,0,4,2,-3,-1
"5265",5,83,0,1,2,-3,-1
"5266",5,84,1,1,4,3,0
"5267",5,84,1,2,5,3,0
"5268",5,84,1,3,1,-1,0
"5269",5,84,1,4,4,3,0
"5270",5,84,1,5,5,3,1
"5271",5,85,0,1,5,3,0
"5272",5,85,0,2,4,3,-1
"5273",5,86,0,1,1,-1,0
"5274",5,86,0,2,2,-1,0
"5275",5,86,0,3,1,-3,-1
"5276",5,87,1,1,5,3,0
"5277",5,87,1,2,4,3,0
"5278",5,87,1,3,1,-1,1
"5279",5,88,0,1,1,-3,0
"5280",5,88,0,2,2,-3,0
"5281",5,88,0,3,1,-3,0
"5282",5,88,0,4,1,-3,0
"5283",5,88,0,5,2,-3,0
"5284",5,88,0,6,2,-3,0
"5285",5,88,0,7,4,1,0
"5286",5,88,0,8,1,-3,-1
"5287",5,89,0,1,1,-3,-1
"5288",5,90,0,1,4,2,0
"5289",5,90,0,2,5,1,-1
"5290",5,91,1,1,4,3,0
"5291",5,91,1,2,4,3,0
"5292",5,91,1,3,4,3,0
"5293",5,91,1,4,4,3,0
"5294",5,91,1,5,4,3,1
"5295",5,92,0,1,2,-2,0
"5296",5,92,0,2,1,-3,0
"5297",5,92,0,3,2,-1,0
"5298",5,92,0,4,1,-3,-1
"5299",5,93,1,1,4,3,0
"5300",5,93,1,2,5,3,0
"5301",5,93,1,3,5,3,0
"5302",5,93,1,4,4,2,0
"5303",5,93,1,5,5,2,0
"5304",5,93,1,6,5,2,0
"5305",5,93,1,7,2,-2,0
"5306",5,93,1,8,3,0,1
"5307",5,94,0,1,5,3,0
"5308",5,94,0,2,3,0,0
"5309",5,94,0,3,1,-3,0
"5310",5,94,0,4,1,-3,-1
"5311",5,95,1,1,4,3,0
"5312",5,95,1,2,5,1,0
"5313",5,95,1,3,5,1,0
"5314",5,95,1,4,4,3,0
"5315",5,95,1,5,3,0,1
"5316",5,96,1,1,4,3,0
"5317",5,96,1,2,4,3,0
"5318",5,96,1,3,3,0,0
"5319",5,96,1,4,5,3,0
"5320",5,96,1,5,4,3,0
"5321",5,96,1,6,4,3,0
"5322",5,96,1,7,5,3,0
"5323",5,96,1,8,4,3,1
"5324",5,97,1,1,2,-3,0
"5325",5,97,1,2,2,-3,0
"5326",5,97,1,3,2,-3,0
"5327",5,97,1,4,4,3,0
"5328",5,97,1,5,4,3,1
"5329",5,98,1,1,5,3,0
"5330",5,98,1,2,5,3,1
"5331",5,99,1,1,4,3,0
"5332",5,99,1,2,1,-2,0
"5333",5,99,1,3,1,-2,0
"5334",5,99,1,4,5,2,0
"5335",5,99,1,5,5,1,0
"5336",5,99,1,6,5,1,1
"5337",5,100,0,1,2,-3,0
"5338",5,100,0,2,1,-3,0
"5339",5,100,0,3,1,-2,0
"5340",5,100,0,4,4,1,-1
"5341",5,101,0,1,1,-3,0
"5342",5,101,0,2,1,-3,0
"5343",5,101,0,3,4,2,0
"5344",5,101,0,4,1,-2,-1
"5345",5,102,1,1,4,3,0
"5346",5,102,1,2,4,3,0
"5347",5,102,1,3,4,3,0
"5348",5,102,1,4,4,3,1
"5349",5,103,0,1,1,-2,0
"5350",5,103,0,2,1,-3,0
"5351",5,103,0,3,4,2,0
"5352",5,103,0,4,3,0,0
"5353",5,103,0,5,4,3,0
"5354",5,103,0,6,1,-3,-1
"5355",5,104,0,1,2,-3,0
"5356",5,104,0,2,4,3,0
"5357",5,104,0,3,2,-2,0
"5358",5,104,0,4,5,1,0
"5359",5,104,0,5,4,3,-1
"5360",5,105,0,1,5,3,0
"5361",5,105,0,2,4,3,-1
"5362",5,106,0,1,4,2,0
"5363",5,106,0,2,1,-2,0
"5364",5,106,0,3,4,1,0
"5365",5,106,0,4,1,-2,-1
"5366",5,107,1,1,4,1,0
"5367",5,107,1,2,4,1,1
"5368",5,108,1,1,4,3,0
"5369",5,108,1,2,4,3,0
"5370",5,108,1,3,4,3,0
"5371",5,108,1,4,4,3,0
"5372",5,108,1,5,4,3,1
"5373",5,109,0,1,2,-2,0
"5374",5,109,0,2,1,-2,0
"5375",5,109,0,3,2,-2,0
"5376",5,109,0,4,1,-3,0
"5377",5,109,0,5,2,-2,-1
"5378",5,110,0,1,1,-3,0
"5379",5,110,0,2,1,-3,0
"5380",5,110,0,3,1,-3,0
"5381",5,110,0,4,1,-3,0
"5382",5,110,0,5,1,-3,0
"5383",5,110,0,6,2,-3,0
"5384",5,110,0,7,1,-3,0
"5385",5,110,0,8,1,-3,-1
"5386",5,111,1,1,4,3,0
"5387",5,111,1,2,1,-1,0
"5388",5,111,1,3,4,3,0
"5389",5,111,1,4,4,3,1
"5390",5,112,0,1,4,3,0
"5391",5,112,0,2,1,-3,0
"5392",5,112,0,3,1,-3,0
"5393",5,112,0,4,1,-1,-1
"5394",5,113,1,1,1,-2,0
"5395",5,113,1,2,4,2,0
"5396",5,113,1,3,4,2,0
"5397",5,113,1,4,4,3,1
"5398",5,114,0,1,1,-3,0
"5399",5,114,0,2,4,2,0
"5400",5,114,0,3,2,-1,0
"5401",5,114,0,4,1,-3,0
"5402",5,114,0,5,2,-2,0
"5403",5,114,0,6,4,2,-1
"5404",5,115,0,1,4,2,0
"5405",5,115,0,2,1,-2,0
"5406",5,115,0,3,3,0,0
"5407",5,115,0,4,1,-2,0
"5408",5,115,0,5,4,2,0
"5409",5,115,0,6,1,-2,-1
"5410",5,116,1,1,2,-2,0
"5411",5,116,1,2,1,-2,0
"5412",5,116,1,3,3,0,0
"5413",5,116,1,4,4,3,0
"5414",5,116,1,5,5,3,1
"5415",5,117,1,1,4,2,0
"5416",5,117,1,2,2,-1,0
"5417",5,117,1,3,4,2,1
"5418",5,118,1,1,5,2,0
"5419",5,118,1,2,4,2,0
"5420",5,118,1,3,2,-1,0
"5421",5,118,1,4,5,3,1
"5422",5,119,0,1,5,3,0
"5423",5,119,0,2,4,3,0
"5424",5,119,0,3,5,3,0
"5425",5,119,0,4,4,2,0
"5426",5,119,0,5,5,3,0
"5427",5,119,0,6,4,3,0
"5428",5,119,0,7,5,3,0
"5429",5,119,0,8,4,2,0
"5430",5,119,0,9,4,2,-1
"5431",5,120,0,1,3,0,0
"5432",5,120,0,2,3,0,0
"5433",5,120,0,3,3,0,0
"5434",5,120,0,4,3,0,-1
"5435",5,121,1,1,5,3,1
"5436",5,122,0,1,5,1,0
"5437",5,122,0,2,3,0,0
"5438",5,122,0,3,2,-1,0
"5439",5,122,0,4,4,1,0
"5440",5,122,0,5,1,-2,0
"5441",5,122,0,6,2,-2,-1
"5442",5,123,1,1,4,3,0
"5443",5,123,1,2,1,-3,0
"5444",5,123,1,3,4,2,0
"5445",5,123,1,4,4,3,1
"5446",5,124,0,1,1,-3,0
"5447",5,124,0,2,2,-3,0
"5448",5,124,0,3,2,-3,0
"5449",5,124,0,4,2,-3,0
"5450",5,124,0,5,2,-2,0
"5451",5,124,0,6,4,3,0
"5452",5,124,0,7,1,-3,0
"5453",5,124,0,8,1,-3,-1
"5454",5,125,0,1,4,2,0
"5455",5,125,0,2,2,-3,0
"5456",5,125,0,3,1,-3,0
"5457",5,125,0,4,2,-1,0
"5458",5,125,0,5,3,0,0
"5459",5,125,0,6,4,2,0
"5460",5,125,0,7,1,-3,0
"5461",5,125,0,8,4,2,0
"5462",5,125,0,9,4,2,0
"5463",5,125,0,10,1,-2,-1
"5464",5,126,1,1,4,3,0
"5465",5,126,1,2,4,3,0
"5466",5,126,1,3,3,0,0
"5467",5,126,1,4,1,-2,0
"5468",5,126,1,5,1,-3,0
"5469",5,126,1,6,3,0,0
"5470",5,126,1,7,3,0,0
"5471",5,126,1,8,4,3,1
"5472",5,127,0,1,4,1,0
"5473",5,127,0,2,2,-1,0
"5474",5,127,0,3,2,-1,0
"5475",5,127,0,4,4,2,0
"5476",5,127,0,5,2,-3,-1
"5477",5,128,0,1,1,-3,0
"5478",5,128,0,2,1,-3,0
"5479",5,128,0,3,2,-2,0
"5480",5,128,0,4,2,-3,-1
"5481",5,129,0,1,1,-2,-1
"5482",5,130,0,1,4,2,0
"5483",5,130,0,2,1,-2,0
"5484",5,130,0,3,5,3,0
"5485",5,130,0,4,2,-3,0
"5486",5,130,0,5,2,-2,0
"5487",5,130,0,6,2,-2,0
"5488",5,130,0,7,1,-1,0
"5489",5,130,0,8,1,-2,0
"5490",5,130,0,9,1,-2,0
"5491",5,130,0,10,1,-3,-1
"5492",5,131,0,1,1,-2,0
"5493",5,131,0,2,4,1,-1
"5494",5,132,0,1,1,-3,0
"5495",5,132,0,2,1,-3,0
"5496",5,132,0,3,2,-3,0
"5497",5,132,0,4,1,-3,0
"5498",5,132,0,5,1,-3,-1
"5499",5,133,1,1,4,3,0
"5500",5,133,1,2,2,-2,0
"5501",5,133,1,3,4,3,0
"5502",5,133,1,4,5,3,0
"5503",5,133,1,5,2,-3,1
"5504",5,134,0,1,2,-2,0
"5505",5,134,0,2,2,-2,0
"5506",5,134,0,3,1,-3,0
"5507",5,134,0,4,2,-3,0
"5508",5,134,0,5,1,-3,-1
"5509",5,135,1,1,5,3,0
"5510",5,135,1,2,5,3,0
"5511",5,135,1,3,4,3,0
"5512",5,135,1,4,4,3,0
"5513",5,135,1,5,1,-2,0
"5514",5,135,1,6,2,-1,0
"5515",5,135,1,7,3,0,0
"5516",5,135,1,8,3,0,0
"5517",5,135,1,9,1,-1,0
"5518",5,135,1,10,3,0,1
"5519",5,136,0,1,3,0,0
"5520",5,136,0,2,2,-2,0
"5521",5,136,0,3,1,-3,0
"5522",5,136,0,4,2,-1,-1
"5523",5,137,0,1,3,0,0
"5524",5,137,0,2,4,1,0
"5525",5,137,0,3,1,-1,0
"5526",5,137,0,4,1,-1,-1
"5527",5,138,0,1,4,3,0
"5528",5,138,0,2,1,-3,0
"5529",5,138,0,3,1,-3,0
"5530",5,138,0,4,4,2,0
"5531",5,138,0,5,1,-2,0
"5532",5,138,0,6,1,-3,0
"5533",5,138,0,7,1,-3,0
"5534",5,138,0,8,2,-3,-1
"5535",5,139,0,1,1,-2,0
"5536",5,139,0,2,2,-1,0
"5537",5,139,0,3,3,0,0
"5538",5,139,0,4,1,-1,0
"5539",5,139,0,5,3,0,0
"5540",5,139,0,6,1,-3,-1
"5541",5,140,0,1,4,2,0
"5542",5,140,0,2,1,-2,0
"5543",5,140,0,3,3,0,0
"5544",5,140,0,4,1,-3,-1
"5545",5,141,0,1,1,-2,0
"5546",5,141,0,2,1,-3,0
"5547",5,141,0,3,1,-3,-1
"5548",5,142,0,1,2,-3,0
"5549",5,142,0,2,2,-2,0
"5550",5,142,0,3,2,-2,0
"5551",5,142,0,4,2,-1,0
"5552",5,142,0,5,2,-3,0
"5553",5,142,0,6,2,-2,0
"5554",5,142,0,7,2,-2,-1
"5555",5,143,0,1,2,-3,0
"5556",5,143,0,2,2,-2,0
"5557",5,143,0,3,1,-2,0
"5558",5,143,0,4,4,2,0
"5559",5,143,0,5,4,3,0
"5560",5,143,0,6,4,2,-1
"5561",5,144,0,1,4,2,0
"5562",5,144,0,2,2,-2,0
"5563",5,144,0,3,2,-1,0
"5564",5,144,0,4,1,-2,-1
"5565",5,145,0,1,3,0,0
"5566",5,145,0,2,2,-3,0
"5567",5,145,0,3,4,3,-1
"5568",5,146,0,1,4,2,0
"5569",5,146,0,2,4,3,0
"5570",5,146,0,3,1,-2,0
"5571",5,146,0,4,1,-3,0
"5572",5,146,0,5,4,2,0
"5573",5,146,0,6,4,2,0
"5574",5,146,0,7,1,-2,0
"5575",5,146,0,8,1,-2,0
"5576",5,146,0,9,1,-2,-1
"5577",5,147,0,1,1,-3,0
"5578",5,147,0,2,2,-3,0
"5579",5,147,0,3,1,-1,0
"5580",5,147,0,4,2,-2,0
"5581",5,147,0,5,4,1,-1
"5582",5,148,1,1,4,2,0
"5583",5,148,1,2,1,-1,0
"5584",5,148,1,3,3,0,0
"5585",5,148,1,4,3,0,0
"5586",5,148,1,5,3,0,0
"5587",5,148,1,6,3,0,0
"5588",5,148,1,7,5,2,1
"5589",5,149,1,1,4,2,0
"5590",5,149,1,2,5,1,0
"5591",5,149,1,3,4,1,0
"5592",5,149,1,4,5,2,0
"5593",5,149,1,5,4,3,1
"5594",5,150,0,1,1,-1,0
"5595",5,150,0,2,1,-1,0
"5596",5,150,0,3,3,0,0
"5597",5,150,0,4,1,-1,0
"5598",5,150,0,5,5,1,0
"5599",5,150,0,6,3,0,0
"5600",5,150,0,7,1,-1,-1
"5601",5,151,0,1,1,-3,0
"5602",5,151,0,2,1,-3,0
"5603",5,151,0,3,4,2,0
"5604",5,151,0,4,2,-2,-1
"5605",5,152,0,1,2,-1,0
"5606",5,152,0,2,4,3,0
"5607",5,152,0,3,4,2,0
"5608",5,152,0,4,1,-3,0
"5609",5,152,0,5,5,1,0
"5610",5,152,0,6,5,3,0
"5611",5,152,0,7,5,2,-1
"5612",5,153,0,1,4,1,0
"5613",5,153,0,2,1,-2,0
"5614",5,153,0,3,4,3,0
"5615",5,153,0,4,1,-3,0
"5616",5,153,0,5,1,-3,-1
"5617",5,154,0,1,1,-2,0
"5618",5,154,0,2,1,-2,0
"5619",5,154,0,3,1,-2,0
"5620",5,154,0,4,5,1,0
"5621",5,154,0,5,2,-2,0
"5622",5,154,0,6,4,1,0
"5623",5,154,0,7,2,-1,0
"5624",5,154,0,8,4,2,-1
"5625",5,155,1,1,4,3,0
"5626",5,155,1,2,5,1,0
"5627",5,155,1,3,5,1,0
"5628",5,155,1,4,5,1,0
"5629",5,155,1,5,4,2,0
"5630",5,155,1,6,4,3,1
"5631",5,156,1,1,4,3,0
"5632",5,156,1,2,4,2,0
"5633",5,156,1,3,5,2,1
"5634",5,157,0,1,1,-3,0
"5635",5,157,0,2,4,3,0
"5636",5,157,0,3,3,0,-1
"5637",5,158,1,1,5,3,0
"5638",5,158,1,2,4,3,1
"5639",5,159,1,1,3,0,0
"5640",5,159,1,2,4,3,1
"5641",5,160,0,1,4,2,0
"5642",5,160,0,2,5,1,0
"5643",5,160,0,3,1,-2,0
"5644",5,160,0,4,4,3,0
"5645",5,160,0,5,1,-2,0
"5646",5,160,0,6,4,2,0
"5647",5,160,0,7,3,0,-1
"5648",5,161,1,1,4,3,0
"5649",5,161,1,2,2,-2,0
"5650",5,161,1,3,5,1,0
"5651",5,161,1,4,2,-1,0
"5652",5,161,1,5,4,2,0
"5653",5,161,1,6,5,1,0
"5654",5,161,1,7,4,3,0
"5655",5,161,1,8,5,1,0
"5656",5,161,1,9,4,1,0
"5657",5,161,1,10,4,3,1
"5658",5,162,1,1,4,3,0
"5659",5,162,1,2,5,3,0
"5660",5,162,1,3,2,-1,0
"5661",5,162,1,4,4,2,0
"5662",5,162,1,5,4,3,0
"5663",5,162,1,6,5,3,1
"5664",5,163,1,1,4,3,0
"5665",5,163,1,2,4,3,0
"5666",5,163,1,3,4,3,1
"5667",5,164,0,1,4,3,0
"5668",5,164,0,2,1,-3,0
"5669",5,164,0,3,1,-3,0
"5670",5,164,0,4,2,-3,0
"5671",5,164,0,5,2,-3,-1
"5672",5,165,0,1,1,-1,0
"5673",5,165,0,2,3,0,0
"5674",5,165,0,3,3,0,0
"5675",5,165,0,4,1,-1,0
"5676",5,165,0,5,4,1,0
"5677",5,165,0,6,3,0,0
"5678",5,165,0,7,2,-1,-1
"5679",5,166,1,1,4,3,0
"5680",5,166,1,2,1,-3,0
"5681",5,166,1,3,5,1,0
"5682",5,166,1,4,4,2,0
"5683",5,166,1,5,4,3,1
"5684",5,167,1,1,4,3,0
"5685",5,167,1,2,4,3,0
"5686",5,167,1,3,4,3,1
"5687",5,168,0,1,4,3,0
"5688",5,168,0,2,4,1,0
"5689",5,168,0,3,1,-3,0
"5690",5,168,0,4,1,-2,0
"5691",5,168,0,5,4,3,0
"5692",5,168,0,6,1,-3,0
"5693",5,168,0,7,4,3,0
"5694",5,168,0,8,1,-3,0
"5695",5,168,0,9,1,-3,-1
"5696",5,169,0,1,4,3,0
"5697",5,169,0,2,3,0,0
"5698",5,169,0,3,2,-1,0
"5699",5,169,0,4,1,-2,0
"5700",5,169,0,5,1,-2,0
"5701",5,169,0,6,2,-3,0
"5702",5,169,0,7,2,-3,-1
"5703",5,170,1,1,5,3,0
"5704",5,170,1,2,4,3,0
"5705",5,170,1,3,4,3,0
"5706",5,170,1,4,5,3,0
"5707",5,170,1,5,5,3,0
"5708",5,170,1,6,4,3,1
"5709",5,171,0,1,4,3,0
"5710",5,171,0,2,1,-2,0
"5711",5,171,0,3,2,-2,0
"5712",5,171,0,4,4,2,0
"5713",5,171,0,5,2,-3,0
"5714",5,171,0,6,1,-3,-1
"5715",5,172,0,1,4,3,0
"5716",5,172,0,2,4,3,0
"5717",5,172,0,3,2,-2,0
"5718",5,172,0,4,2,-3,0
"5719",5,172,0,5,5,2,0
"5720",5,172,0,6,3,0,0
"5721",5,172,0,7,5,2,0
"5722",5,172,0,8,2,-2,0
"5723",5,172,0,9,5,3,0
"5724",5,172,0,10,2,-3,-1
"5725",5,173,0,1,3,0,0
"5726",5,173,0,2,4,1,0
"5727",5,173,0,3,2,-2,0
"5728",5,173,0,4,5,3,0
"5729",5,173,0,5,2,-1,-1
"5730",5,174,0,1,1,-3,0
"5731",5,174,0,2,4,3,0
"5732",5,174,0,3,3,0,0
"5733",5,174,0,4,1,-3,0
"5734",5,174,0,5,4,3,0
"5735",5,174,0,6,1,-3,0
"5736",5,174,0,7,1,-3,-1
"5737",5,175,1,1,4,3,0
"5738",5,175,1,2,1,-3,0
"5739",5,175,1,3,5,2,1
"5740",5,176,0,1,1,-2,0
"5741",5,176,0,2,1,-2,0
"5742",5,176,0,3,1,-3,0
"5743",5,176,0,4,2,-1,0
"5744",5,176,0,5,4,1,0
"5745",5,176,0,6,3,0,-1
"5746",5,177,0,1,1,-1,0
"5747",5,177,0,2,1,-2,0
"5748",5,177,0,3,2,-2,-1
"5749",5,178,0,1,1,-2,0
"5750",5,178,0,2,4,1,0
"5751",5,178,0,3,1,-3,-1
"5752",5,179,0,1,2,-3,0
"5753",5,179,0,2,1,-3,0
"5754",5,179,0,3,1,-1,0
"5755",5,179,0,4,1,-2,0
"5756",5,179,0,5,1,-3,-1
"5757",5,180,0,1,1,-3,0
"5758",5,180,0,2,1,-3,0
"5759",5,180,0,3,1,-2,0
"5760",5,180,0,4,1,-2,0
"5761",5,180,0,5,2,-1,0
"5762",5,180,0,6,3,0,-1
"5763",5,181,1,1,4,2,0
"5764",5,181,1,2,2,-2,0
"5765",5,181,1,3,5,3,0
"5766",5,181,1,4,4,3,1
"5767",5,182,0,1,4,3,0
"5768",5,182,0,2,4,3,0
"5769",5,182,0,3,2,-3,-1
"5770",5,183,0,1,1,-3,0
"5771",5,183,0,2,2,-2,0
"5772",5,183,0,3,2,-3,0
"5773",5,183,0,4,1,-3,0
"5774",5,183,0,5,2,-3,0
"5775",5,183,0,6,1,-3,0
"5776",5,183,0,7,1,-3,0
"5777",5,183,0,8,1,-1,0
"5778",5,183,0,9,1,-3,-1
"5779",5,184,0,1,1,-3,0
"5780",5,184,0,2,2,-3,-1
"5781",5,185,0,1,3,0,0
"5782",5,185,0,2,1,-3,0
"5783",5,185,0,3,2,-2,0
"5784",5,185,0,4,3,0,-1
"5785",5,186,0,1,2,-3,0
"5786",5,186,0,2,2,-3,0
"5787",5,186,0,3,2,-2,0
"5788",5,186,0,4,2,-1,0
"5789",5,186,0,5,1,-1,0
"5790",5,186,0,6,1,-2,-1
"5791",5,187,0,1,1,-3,0
"5792",5,187,0,2,1,-1,0
"5793",5,187,0,3,2,-1,0
"5794",5,187,0,4,1,-3,0
"5795",5,187,0,5,1,-3,-1
"5796",5,188,0,1,4,2,0
"5797",5,188,0,2,5,1,0
"5798",5,188,0,3,2,-3,0
"5799",5,188,0,4,4,2,0
"5800",5,188,0,5,2,-2,-1
"5801",5,189,1,1,4,3,0
"5802",5,189,1,2,5,3,1
"5803",5,190,0,1,2,-3,-1
"5804",5,191,0,1,4,3,0
"5805",5,191,0,2,1,-3,-1
"5806",5,192,0,1,1,-1,0
"5807",5,192,0,2,4,1,0
"5808",5,192,0,3,2,-2,0
"5809",5,192,0,4,4,2,0
"5810",5,192,0,5,1,-1,0
"5811",5,192,0,6,4,1,0
"5812",5,192,0,7,4,2,0
"5813",5,192,0,8,1,-1,0
"5814",5,192,0,9,1,-3,0
"5815",5,192,0,10,4,3,-1
"5816",5,193,1,1,4,3,0
"5817",5,193,1,2,3,0,0
"5818",5,193,1,3,3,0,1
"5819",5,194,1,1,5,3,0
"5820",5,194,1,2,5,3,0
"5821",5,194,1,3,5,3,0
"5822",5,194,1,4,5,3,0
"5823",5,194,1,5,2,-1,0
"5824",5,194,1,6,3,0,0
"5825",5,194,1,7,5,3,0
"5826",5,194,1,8,4,1,1
"5827",5,195,0,1,1,-3,0
"5828",5,195,0,2,2,-1,0
"5829",5,195,0,3,5,2,0
"5830",5,195,0,4,4,1,0
"5831",5,195,0,5,1,-3,-1
"5832",5,196,0,1,1,-2,0
"5833",5,196,0,2,1,-2,0
"5834",5,196,0,3,1,-2,0
"5835",5,196,0,4,5,3,-1
"5836",5,197,1,1,4,1,0
"5837",5,197,1,2,1,-3,0
"5838",5,197,1,3,5,3,0
"5839",5,197,1,4,4,1,1
"5840",5,198,0,1,3,0,0
"5841",5,198,0,2,3,0,0
"5842",5,198,0,3,2,-1,0
"5843",5,198,0,4,1,-1,-1
"5844",5,199,0,1,1,-3,0
"5845",5,199,0,2,1,-3,0
"5846",5,199,0,3,2,-3,-1
"5847",5,200,0,1,1,-3,0
"5848",5,200,0,2,4,1,0
"5849",5,200,0,3,4,1,0
"5850",5,200,0,4,3,0,-1
"5851",5,201,1,1,4,3,0
"5852",5,201,1,2,4,3,0
"5853",5,201,1,3,4,3,1
"5854",5,202,0,1,3,0,0
"5855",5,202,0,2,3,0,0
"5856",5,202,0,3,3,0,0
"5857",5,202,0,4,3,0,0
"5858",5,202,0,5,4,3,0
"5859",5,202,0,6,1,-3,0
"5860",5,202,0,7,3,0,0
"5861",5,202,0,8,1,-3,-1
"5862",5,203,1,1,1,-1,0
"5863",5,203,1,2,1,-2,0
"5864",5,203,1,3,5,2,0
"5865",5,203,1,4,1,-2,0
"5866",5,203,1,5,4,3,0
"5867",5,203,1,6,4,3,0
"5868",5,203,1,7,4,3,0
"5869",5,203,1,8,4,3,0
"5870",5,203,1,9,4,3,1
"5871",5,204,0,1,5,2,0
"5872",5,204,0,2,1,-2,0
"5873",5,204,0,3,4,1,0
"5874",5,204,0,4,1,-3,-1
"5875",5,205,0,1,1,-3,0
"5876",5,205,0,2,2,-3,-1
"5877",5,206,0,1,5,1,0
"5878",5,206,0,2,3,0,0
"5879",5,206,0,3,4,1,0
"5880",5,206,0,4,1,-1,0
"5881",5,206,0,5,1,-1,-1
"5882",5,207,0,1,1,-2,-1
"5883",5,208,1,1,2,-1,0
"5884",5,208,1,2,1,-2,1
"5885",5,209,0,1,1,-3,0
"5886",5,209,0,2,2,-3,0
"5887",5,209,0,3,1,-3,0
"5888",5,209,0,4,2,-3,0
"5889",5,209,0,5,1,-3,-1
"5890",5,210,1,1,3,0,0
"5891",5,210,1,2,3,0,0
"5892",5,210,1,3,5,3,0
"5893",5,210,1,4,4,3,0
"5894",5,210,1,5,4,3,0
"5895",5,210,1,6,4,3,1
"5896",5,211,1,1,1,-3,0
"5897",5,211,1,2,4,3,0
